transaction_date,item_code,item_name,quantity_sold,stock_level,unit_price,discount_applied,store_location,promotion_flag,holiday_flag,season,weather,sales,multiplier,festival_flag,festival_name,category,sales_normalized
2024-01-20,ITM7993,Headphones,4,127,1131,226.2,UK,0,1,Winter,Sunny,4297.8,1.452,0,None,Electronics,1.6033575825405708
2022-09-08,ITM10253,Jeans,17,92,95,161.5,India,0,0,Autumn,Cloudy,1453.5,1.362,0,None,Clothing,1.1731708301384236
2024-12-28,ITM2502,Laptop,1,136,1068,0.0,Germany,0,1,Winter,Sunny,1068.0,1.04,0,None,Electronics,0.4099808061420345
2024-09-30,ITM9568,Coffee,77,95,3,11.55,USA,0,0,Autumn,Rainy,219.45,0.93,0,None,Beverages,1.2191666666666665
2022-09-19,ITM10314,Milk,130,237,7,0.0,Japan,1,0,Autumn,Sunny,910.0,0.968,0,None,Beverages,5.617283950617284
2022-07-24,ITM9836,T-shirt,25,106,79,0.0,Japan,0,1,Monsoon,Cloudy,1975.0,1.489,0,None,Clothing,1.5863453815261044
2024-07-06,ITM9920,T-shirt,33,71,88,0.0,India,0,1,Monsoon,Cold,2904.0,1.13,0,None,Clothing,2.3325301204819278
2022-07-27,ITM5918,Headphones,4,153,518,0.0,Germany,0,0,Monsoon,Sunny,2072.0,1.343,0,None,Electronics,0.7729901137847417
2023-08-15,ITM1678,Laptop,2,151,385,0.0,Germany,0,0,Monsoon,Hot,770.0,1.232,0,None,Electronics,0.29558541266794625
2023-05-19,ITM6076,Juice,114,174,3,34.2,India,0,0,Summer,Cold,307.8,1.185,0,None,Beverages,1.804749340369393
2022-10-25,ITM9064,Shoes,36,107,34,0.0,India,0,0,Autumn,Sunny,1224.0,1.223,0,None,Clothing,0.9760765550239234
2023-08-23,ITM8568,Laptop,1,49,1164,0.0,USA,0,0,Monsoon,Cold,1164.0,1.134,0,None,Electronics,0.4468330134357006
2023-09-07,ITM1102,Shoes,17,112,39,0.0,India,0,0,Autumn,Cloudy,663.0,1.357,0,None,Clothing,0.5287081339712919
2024-04-09,ITM1957,Headphones,6,19,700,0.0,UK,0,0,Spring,Rainy,4200.0,1.272,0,None,Electronics,1.5668718522663683
2022-06-24,ITM9556,Shoes,24,115,102,0.0,India,0,0,Summer,Cloudy,2448.0,0.974,0,None,Clothing,1.9521531100478469
2022-07-10,ITM4785,T-shirt,9,46,70,0.0,USA,0,1,Monsoon,Hot,630.0,1.474,0,None,Clothing,0.5060240963855421
2024-04-05,ITM10630,Coffee,76,219,7,26.6,Germany,1,0,Spring,Cold,505.4,1.167,0,None,Beverages,2.8077777777777775
2023-01-10,ITM8173,Milk,36,160,2,0.0,USA,0,0,Winter,Hot,72.0,1.468,0,None,Beverages,0.4444444444444444
2022-05-30,ITM5043,Shoes,5,135,112,28.0,Germany,0,0,Summer,Cloudy,532.0,0.97,0,None,Clothing,0.42424242424242425
2024-07-27,ITM3648,Laptop,5,41,1006,0.0,Germany,0,1,Monsoon,Sunny,5030.0,1.096,0,None,Electronics,1.9309021113243763
2024-12-18,ITM7000,Headphones,1,100,331,16.55,Japan,0,0,Winter,Sunny,314.45,0.982,0,None,Electronics,0.11731020332027606
2022-05-24,ITM8927,Shoes,12,145,108,0.0,Japan,0,0,Summer,Cloudy,1296.0,0.872,0,None,Clothing,1.0334928229665072
2024-02-03,ITM3826,Smartphone,1,31,1198,0.0,Japan,0,1,Winter,Cold,1198.0,1.147,0,None,Electronics,0.47805267358339987
2023-04-21,ITM5094,Bread,27,138,14,18.9,India,0,0,Spring,Cold,359.1,1.054,1,Eid,Grocery,0.9043062200956938
2023-03-16,ITM8774,Smartphone,3,31,1375,0.0,India,0,0,Spring,Cloudy,4125.0,0.86,0,None,Electronics,1.646049481245012
2023-11-10,ITM10258,Laptop,6,64,540,324.0,India,1,0,Winter,Hot,2916.0,1.36,0,None,Electronics,1.1193857965451055
2023-09-10,ITM9113,Jeans,12,122,24,0.0,USA,0,1,Autumn,Cloudy,288.0,1.47,0,None,Clothing,0.2324549013277372
2024-02-08,ITM5772,Milk,32,135,1,1.6,Japan,0,0,Winter,Hot,30.4,0.936,0,None,Beverages,0.1876543209876543
2022-03-02,ITM2947,Smartphone,6,141,1354,0.0,Japan,0,0,Spring,Hot,8124.0,1.242,0,None,Electronics,3.2418196328810853
2024-07-23,ITM7109,Bread,61,75,23,0.0,UK,0,0,Monsoon,Cold,1403.0,1.388,0,None,Grocery,3.5331150843616217
2024-09-19,ITM3299,Bread,51,114,13,0.0,India,0,0,Autumn,Hot,663.0,1.416,0,None,Grocery,1.6696046335935533
2023-09-17,ITM8844,Jeans,35,128,108,0.0,USA,1,1,Autumn,Hot,3780.0,0.982,0,None,Clothing,3.0509705799265507
2024-08-29,ITM5382,Rice,13,31,16,0.0,Japan,0,0,Monsoon,Cloudy,208.0,0.988,0,None,Grocery,0.6072992700729927
2022-03-23,ITM6425,Smartphone,2,75,1106,0.0,Japan,0,0,Spring,Cold,2212.0,1.357,0,None,Electronics,0.88268156424581
2022-09-07,ITM7771,Laptop,5,60,458,114.5,Japan,0,0,Autumn,Cold,2175.5,1.415,0,None,Electronics,0.8351247600767754
2023-07-18,ITM9578,Smartphone,4,118,966,0.0,UK,1,0,Monsoon,Cloudy,3864.0,1.224,0,None,Electronics,1.541899441340782
2023-08-18,ITM5291,Soda,88,157,4,0.0,India,0,0,Monsoon,Cloudy,352.0,1.396,0,None,Beverages,2.2564102564102564
2022-09-26,ITM1528,Jeans,25,140,100,375.0,UK,1,0,Autumn,Hot,2125.0,1.216,0,None,Clothing,1.7151620323661163
2024-02-21,ITM2233,Smartphone,10,145,736,0.0,Japan,1,0,Winter,Rainy,7360.0,1.137,0,None,Electronics,2.936951316839585
2022-05-30,ITM1779,Laptop,6,98,763,0.0,India,0,0,Summer,Hot,4578.0,1.102,0,None,Electronics,1.7573896353166987
2024-04-26,ITM6859,T-shirt,18,85,42,0.0,Japan,0,0,Spring,Cloudy,756.0,1.412,0,None,Clothing,0.6072289156626506
2024-01-23,ITM4059,Shoes,10,55,80,40.0,UK,0,0,Winter,Cloudy,760.0,1.467,0,None,Clothing,0.6060606060606061
2023-05-05,ITM9587,Headphones,1,49,321,0.0,Japan,1,0,Summer,Rainy,321.0,1.309,0,None,Electronics,0.11975377728035815
2022-03-12,ITM2860,Rice,32,127,4,0.0,India,0,1,Spring,Cold,128.0,0.876,0,None,Grocery,0.37372262773722625
2024-06-18,ITM9438,Laptop,1,138,966,96.6,India,1,0,Summer,Sunny,869.4,0.968,0,None,Electronics,0.3337428023032629
2022-02-07,ITM8403,Smartphone,3,24,970,145.5,Japan,0,0,Winter,Cold,2764.5,0.943,0,None,Electronics,1.1031524341580208
2022-02-27,ITM5639,T-shirt,9,102,38,0.0,India,0,1,Winter,Cold,342.0,1.253,0,None,Clothing,0.2746987951807229
2024-02-10,ITM5250,Laptop,3,52,440,66.0,USA,0,1,Winter,Rainy,1254.0,0.928,0,None,Electronics,0.4813819577735125
2022-04-16,ITM2992,Coffee,37,73,1,0.0,USA,0,1,Spring,Cloudy,37.0,1.126,0,None,Beverages,0.20555555555555555
2022-09-24,ITM8379,Laptop,12,28,1260,0.0,India,1,1,Autumn,Sunny,15120.0,1.406,0,None,Electronics,5.8042226487524
2023-11-22,ITM8305,Headphones,5,25,1092,546.0,USA,0,0,Winter,Hot,4914.0,1.146,0,None,Electronics,1.8332400671516509
2022-02-09,ITM6303,Jeans,15,163,84,0.0,Japan,0,0,Winter,Cloudy,1260.0,1.004,0,None,Clothing,1.01699019330885
2023-12-14,ITM9192,Jeans,6,45,72,43.2,Germany,0,0,Winter,Sunny,388.8,1.338,0,None,Clothing,0.3138141167924452
2024-12-23,ITM8447,Rice,40,165,14,0.0,Germany,0,0,Winter,Cloudy,560.0,1.498,0,None,Grocery,1.635036496350365
2023-05-11,ITM3471,Headphones,9,28,1301,0.0,UK,1,0,Summer,Cold,11709.0,1.029,0,None,Electronics,4.368214885282597
2024-11-07,ITM8197,Smartphone,4,46,973,0.0,India,0,0,Winter,Hot,3892.0,1.08,0,None,Electronics,1.553072625698324
2024-02-06,ITM6312,Headphones,4,55,1076,0.0,UK,0,0,Winter,Hot,4304.0,0.894,0,None,Electronics,1.6056705838462972
2022-10-01,ITM10035,Headphones,1,44,1235,0.0,India,0,1,Autumn,Rainy,1235.0,1.486,0,None,Electronics,0.4607349375116583
2024-02-17,ITM2396,Smartphone,1,35,1062,0.0,USA,0,1,Winter,Cold,1062.0,1.248,0,None,Electronics,0.4237829209896249
2024-08-28,ITM5002,Milk,59,186,6,0.0,India,0,0,Monsoon,Cold,354.0,1.141,0,None,Beverages,2.185185185185185
2023-11-13,ITM6371,Juice,22,39,7,7.7,Japan,0,0,Winter,Hot,146.3,0.868,0,None,Beverages,0.8578129580768104
2024-05-16,ITM4235,Bread,21,108,24,0.0,Germany,0,0,Summer,Hot,504.0,1.409,0,None,Grocery,1.2692017124150088
2022-05-21,ITM2042,Milk,58,174,6,34.8,USA,1,1,Summer,Cold,313.2,1.38,0,None,Beverages,1.9333333333333333
2022-05-13,ITM4298,Jeans,13,123,61,39.65,Japan,0,0,Summer,Cloudy,753.35,1.291,0,None,Clothing,0.6080552080390653
2024-08-09,ITM8256,Shoes,16,64,94,0.0,Japan,1,0,Monsoon,Sunny,1504.0,0.904,0,None,Clothing,1.1993620414673045
2022-04-22,ITM1257,Juice,64,132,1,0.0,India,0,0,Spring,Rainy,64.0,1.18,0,None,Beverages,0.37525652301377893
2022-01-17,ITM8286,Headphones,1,36,374,0.0,USA,0,0,Winter,Hot,374.0,1.024,0,None,Electronics,0.1395262077970528
2023-12-03,ITM9616,Coffee,34,70,6,0.0,Japan,0,1,Winter,Rainy,204.0,1.306,0,None,Beverages,1.1333333333333333
2024-01-09,ITM8816,Laptop,4,75,879,0.0,UK,0,0,Winter,Hot,3516.0,1.071,0,None,Electronics,1.3497120921305181
2022-09-30,ITM6843,Soda,70,124,3,10.5,Japan,0,0,Autumn,Cloudy,199.5,1.362,0,None,Beverages,1.2788461538461537
2023-04-04,ITM3089,Soda,19,32,7,0.0,Japan,0,0,Spring,Cold,133.0,1.274,0,None,Beverages,0.8525641025641025
2024-03-19,ITM8702,T-shirt,19,36,42,0.0,Japan,0,0,Spring,Sunny,798.0,1.074,0,None,Clothing,0.6409638554216868
2023-01-21,ITM1503,Smartphone,5,110,344,0.0,Japan,0,1,Winter,Cold,1720.0,1.391,0,None,Electronics,0.6863527533918595
2023-02-04,ITM6265,Headphones,7,23,1327,0.0,UK,0,1,Winter,Cold,9289.0,1.268,0,None,Electronics,3.465398246595784
2024-09-16,ITM9814,Laptop,4,103,1012,0.0,USA,0,0,Autumn,Cloudy,4048.0,1.454,0,None,Electronics,1.5539347408829174
2023-10-02,ITM2345,Laptop,5,124,1100,0.0,Japan,0,0,Autumn,Sunny,5500.0,1.472,0,None,Electronics,2.111324376199616
2022-11-16,ITM9455,Coffee,64,155,5,0.0,UK,0,0,Winter,Cloudy,320.0,1.285,0,None,Beverages,1.7777777777777777
2024-05-01,ITM6046,Coffee,49,130,1,0.0,Germany,0,0,Summer,Hot,49.0,1.496,0,None,Beverages,0.2722222222222222
2022-11-02,ITM3248,Headphones,1,72,783,39.15,USA,0,0,Winter,Cold,743.85,1.152,0,None,Electronics,0.27750419697817574
2022-07-16,ITM5981,Smartphone,5,97,1068,0.0,India,0,1,Monsoon,Cloudy,5340.0,1.133,0,None,Electronics,2.1308858739026335
2022-09-28,ITM1372,Headphones,9,20,1254,0.0,USA,1,0,Autumn,Cloudy,11286.0,0.937,0,None,Electronics,4.21040850587577
2022-08-23,ITM9454,Rice,28,62,18,0.0,India,0,0,Monsoon,Sunny,504.0,1.227,0,None,Grocery,1.4715328467153284
2022-12-18,ITM4370,Shoes,5,49,60,0.0,USA,0,1,Winter,Sunny,300.0,1.404,0,None,Clothing,0.23923444976076555
2022-03-17,ITM3006,Laptop,1,12,555,27.75,Germany,0,0,Spring,Sunny,527.25,1.039,0,None,Electronics,0.20239923224568138
2024-10-21,ITM4656,Laptop,6,102,1263,0.0,Germany,0,0,Autumn,Cloudy,7578.0,1.257,0,None,Electronics,2.909021113243762
2024-05-17,ITM9327,Milk,91,203,2,0.0,Japan,0,0,Summer,Hot,182.0,1.364,0,None,Beverages,1.123456790123457
2023-12-26,ITM8521,Milk,86,234,4,0.0,India,0,0,Winter,Rainy,344.0,0.898,0,None,Beverages,2.123456790123457
2023-05-22,ITM5001,Laptop,2,127,1213,121.3,UK,0,0,Summer,Sunny,2304.7,1.201,0,None,Electronics,0.8847216890595009
2022-09-24,ITM7072,Headphones,1,146,1070,107.0,Germany,0,1,Autumn,Cold,963.0,1.291,0,None,Electronics,0.35926133184107445
2023-01-17,ITM9736,Eggs,56,79,6,16.8,USA,0,0,Winter,Rainy,319.2,1.309,0,None,Grocery,0.7519434628975264
2023-05-01,ITM1997,Laptop,12,83,954,0.0,Japan,1,0,Summer,Cold,11448.0,1.042,0,None,Electronics,4.394625719769674
2023-04-04,ITM9179,Milk,54,186,1,0.0,UK,0,0,Spring,Hot,54.0,1.431,0,None,Beverages,0.3333333333333333
2022-12-16,ITM4290,Headphones,5,137,456,0.0,Germany,0,0,Winter,Sunny,2280.0,1.04,0,None,Electronics,0.8505875769445999
2022-12-26,ITM2176,Smartphone,2,102,1340,0.0,Japan,1,0,Winter,Sunny,2680.0,1.337,0,None,Electronics,1.0694333599361532
2023-11-18,ITM1551,T-shirt,22,94,62,0.0,USA,0,1,Winter,Rainy,1364.0,0.919,0,None,Clothing,1.095582329317269
2022-11-29,ITM1744,Headphones,3,40,943,141.45,India,0,0,Winter,Hot,2687.55,1.266,0,None,Electronics,1.0026301063234473
2024-10-01,ITM8223,Smartphone,4,119,1340,0.0,India,0,0,Autumn,Rainy,5360.0,1.244,0,None,Electronics,2.1388667198723064
2024-08-05,ITM5554,Jeans,9,130,80,72.0,India,0,0,Monsoon,Cloudy,648.0,1.425,0,None,Clothing,0.5230235279874087
2024-05-13,ITM3859,Laptop,4,92,376,75.2,Japan,0,0,Summer,Cloudy,1428.8,0.976,0,None,Electronics,0.5484836852207293
2023-07-10,ITM9820,Shoes,13,147,98,0.0,India,0,0,Monsoon,Sunny,1274.0,1.081,0,None,Clothing,1.0159489633173844
2022-01-12,ITM4459,Shoes,24,97,100,120.0,UK,0,0,Winter,Rainy,2280.0,1.01,0,None,Clothing,1.8181818181818181
2022-08-22,ITM3724,Headphones,1,52,618,0.0,India,0,0,Monsoon,Hot,618.0,1.144,0,None,Electronics,0.2305540011191942
2022-07-04,ITM7847,Soda,19,59,2,5.7,USA,0,0,Monsoon,Hot,32.3,1.322,0,None,Beverages,0.20705128205128204
2024-10-25,ITM8615,Smartphone,6,32,1135,340.5,UK,0,0,Autumn,Hot,6469.5,1.397,0,None,Electronics,2.581604150039904
2024-03-18,ITM8547,Laptop,1,123,960,0.0,UK,0,0,Spring,Cloudy,960.0,1.419,0,None,Electronics,0.3685220729366603
2024-11-21,ITM10174,Eggs,20,97,3,0.0,USA,0,0,Winter,Rainy,60.0,1.194,0,None,Grocery,0.1413427561837456
2022-12-24,ITM7393,Smartphone,3,22,1052,0.0,USA,0,1,Winter,Sunny,3156.0,1.238,0,None,Electronics,1.2593774940143656
2022-01-04,ITM6358,Eggs,29,166,10,0.0,USA,0,0,Winter,Sunny,290.0,0.924,0,None,Grocery,0.6831566548881036
2022-01-13,ITM10488,Juice,62,171,3,9.3,UK,0,0,Winter,Cloudy,176.7,1.377,0,None,Beverages,1.0360598065083553
2024-08-27,ITM3968,Soda,33,178,7,0.0,India,0,0,Monsoon,Cloudy,231.0,0.991,0,None,Beverages,1.4807692307692308
2022-02-04,ITM1693,Smartphone,1,12,638,95.7,UK,1,0,Winter,Cloudy,542.3,0.883,0,None,Electronics,0.21640063846767754
2024-02-19,ITM3533,Milk,13,149,6,0.0,Japan,0,0,Winter,Hot,78.0,0.994,0,None,Beverages,0.48148148148148145
2024-11-28,ITM7399,Soda,9,133,3,0.0,UK,0,0,Winter,Rainy,27.0,1.14,0,None,Beverages,0.17307692307692307
2024-09-19,ITM1982,Laptop,6,104,394,118.2,Germany,0,0,Autumn,Rainy,2245.8,0.875,0,None,Electronics,0.8621113243761996
2022-10-26,ITM6364,Juice,30,120,6,0.0,India,1,0,Autumn,Cloudy,180.0,1.189,0,None,Beverages,1.0554089709762533
2024-05-14,ITM1079,Laptop,4,78,1197,239.4,Japan,0,0,Summer,Cloudy,4548.6,0.94,0,None,Electronics,1.7461036468330136
2022-01-11,ITM5053,Shoes,11,149,103,0.0,UK,1,0,Winter,Hot,1133.0,0.922,0,None,Clothing,0.9035087719298246
2022-01-02,ITM7258,Smartphone,1,148,620,0.0,Japan,0,1,Winter,Rainy,620.0,1.217,0,None,Electronics,0.24740622505985635
2022-05-23,ITM10576,Headphones,1,106,1043,0.0,USA,0,0,Summer,Cloudy,1043.0,1.034,0,None,Electronics,0.38910650997948143
2022-03-02,ITM10025,Eggs,46,94,23,0.0,India,0,0,Spring,Cold,1058.0,1.056,0,None,Grocery,2.492343934040047
2023-02-26,ITM4107,Shoes,26,142,42,0.0,USA,0,1,Winter,Hot,1092.0,1.492,0,None,Clothing,0.8708133971291866
2023-11-14,ITM4601,T-shirt,34,106,83,0.0,UK,0,0,Winter,Rainy,2822.0,1.436,0,None,Clothing,2.2666666666666666
2024-04-14,ITM7073,Headphones,7,106,846,296.1,Germany,0,1,Spring,Sunny,5625.9,0.86,0,None,Electronics,2.0988248461108
2024-04-01,ITM9126,Shoes,14,150,85,0.0,UK,0,0,Spring,Hot,1190.0,1.287,0,None,Clothing,0.94896331738437
2023-04-08,ITM3142,Laptop,4,52,1194,0.0,India,0,1,Spring,Hot,4776.0,1.247,0,None,Electronics,1.8333973128598848
2022-09-07,ITM7310,Coffee,23,151,5,0.0,USA,0,0,Autumn,Cold,115.0,1.281,0,None,Beverages,0.6388888888888888
2024-09-24,ITM3268,Laptop,1,14,667,100.05,UK,0,0,Autumn,Sunny,566.95,1.414,0,None,Electronics,0.21763915547024953
2023-04-09,ITM1445,Shoes,27,136,106,429.3,UK,0,1,Spring,Cold,2432.7,1.426,0,None,Clothing,1.9399521531100477
2024-02-21,ITM5883,Shoes,16,48,68,108.8,UK,0,0,Winter,Sunny,979.2,0.986,0,None,Clothing,0.7808612440191388
2022-08-09,ITM5466,Shoes,13,64,111,72.15,India,1,0,Monsoon,Hot,1370.85,1.066,0,None,Clothing,1.093181818181818
2024-02-27,ITM10026,Headphones,3,97,725,0.0,Germany,0,0,Winter,Rainy,2175.0,0.891,0,None,Electronics,0.8114157806379407
2022-10-25,ITM7632,T-shirt,14,150,50,0.0,USA,0,0,Autumn,Cloudy,700.0,1.49,0,None,Clothing,0.5622489959839357
2022-10-26,ITM4316,Jeans,33,170,111,0.0,Japan,0,0,Autumn,Sunny,3663.0,1.275,0,None,Clothing,2.9565357762621574
2023-06-23,ITM2701,Laptop,3,152,1369,0.0,Japan,1,0,Summer,Cloudy,4107.0,1.096,0,None,Electronics,1.5765834932821496
2022-11-17,ITM3526,Eggs,48,116,20,0.0,Germany,0,0,Winter,Sunny,960.0,1.362,0,None,Grocery,2.2614840989399294
2023-11-08,ITM1068,Laptop,2,59,548,0.0,India,0,0,Winter,Cold,1096.0,0.89,0,None,Electronics,0.4207293666026871
2023-05-09,ITM2168,Smartphone,1,111,811,0.0,Japan,0,0,Summer,Cold,811.0,1.048,0,None,Electronics,0.32362330407023143
2024-11-05,ITM1048,Laptop,2,18,1050,0.0,Germany,0,0,Winter,Cloudy,2100.0,1.127,0,None,Electronics,0.8061420345489443
2023-09-10,ITM2053,Laptop,1,124,709,35.45,India,1,1,Autumn,Cold,673.55,1.417,0,None,Electronics,0.25856046065259114
2024-03-17,ITM5029,Bread,48,80,2,0.0,India,1,1,Spring,Hot,96.0,0.907,0,None,Grocery,0.24175270712666833
2022-06-10,ITM1880,Headphones,13,59,1055,1371.5,Japan,1,0,Summer,Cloudy,12343.5,1.489,0,None,Electronics,4.604924454392838
2024-05-16,ITM3651,Headphones,5,135,879,219.75,Japan,0,0,Summer,Cold,4175.25,1.047,0,None,Electronics,1.5576385002797986
2022-01-08,ITM8759,Soda,26,153,6,7.8,UK,0,1,Winter,Rainy,148.2,1.198,0,None,Beverages,0.95
2023-07-10,ITM3439,Jeans,13,43,46,0.0,USA,0,0,Monsoon,Cloudy,598.0,1.189,0,None,Clothing,0.4826667742846765
2022-12-12,ITM5924,Shoes,35,105,52,182.0,UK,0,0,Winter,Sunny,1638.0,0.888,0,None,Clothing,1.30622009569378
2023-08-13,ITM2467,Eggs,60,105,17,102.0,Japan,1,1,Monsoon,Sunny,918.0,1.361,0,None,Grocery,2.1625441696113072
2024-01-29,ITM8292,Smartphone,5,35,1256,314.0,UK,0,0,Winter,Hot,5966.0,1.295,0,None,Electronics,2.3806863527533917
2023-01-16,ITM6035,Laptop,1,113,1187,0.0,Japan,0,0,Winter,Cloudy,1187.0,1.121,0,None,Electronics,0.4556621880998081
2023-12-22,ITM3441,Laptop,2,27,1062,212.4,Germany,0,0,Winter,Sunny,1911.6,1.455,0,None,Electronics,0.7338195777351247
2022-12-18,ITM7554,Laptop,6,118,301,0.0,Germany,1,1,Winter,Sunny,1806.0,1.23,0,None,Electronics,0.6932821497120921
2022-06-27,ITM1230,Juice,96,232,4,38.4,India,1,0,Summer,Hot,345.6,1.343,0,None,Beverages,2.0263852242744065
2023-04-03,ITM2320,Jeans,29,133,112,0.0,India,0,0,Spring,Cloudy,3248.0,1.141,0,None,Clothing,2.6215747205294804
2022-05-11,ITM1041,Coffee,32,70,3,0.0,UK,0,0,Summer,Hot,96.0,0.895,0,None,Beverages,0.5333333333333333
2022-02-14,ITM1777,Rice,33,43,4,0.0,Japan,0,0,Winter,Cloudy,132.0,0.938,0,None,Grocery,0.3854014598540146
2022-10-22,ITM9950,Coffee,90,191,2,0.0,UK,0,1,Autumn,Cold,180.0,1.222,0,None,Beverages,1.0
2024-11-04,ITM9404,Smartphone,4,76,1111,444.4,USA,0,0,Winter,Cloudy,3999.6,1.009,0,None,Electronics,1.5960095770151637
2022-06-12,ITM2729,Laptop,3,36,937,0.0,USA,0,1,Summer,Cloudy,2811.0,1.283,0,None,Electronics,1.0790786948176583
2022-12-17,ITM4910,Soda,48,88,3,0.0,Japan,1,1,Winter,Cloudy,144.0,1.257,0,None,Beverages,0.9230769230769231
2024-07-26,ITM1579,Laptop,1,14,1386,0.0,Germany,0,0,Monsoon,Cloudy,1386.0,1.168,0,None,Electronics,0.5320537428023032
2022-07-29,ITM10941,Rice,10,63,19,9.5,India,1,0,Monsoon,Rainy,180.5,1.417,0,None,Grocery,0.527007299270073
2022-09-03,ITM6839,Jeans,22,54,55,0.0,India,0,1,Autumn,Rainy,1210.0,1.096,0,None,Clothing,0.976633439606118
2024-09-16,ITM9271,Smartphone,11,92,628,1036.2,Japan,1,0,Autumn,Sunny,5871.8,0.871,0,None,Electronics,2.3430965682362332
2023-05-16,ITM8275,Headphones,4,52,462,0.0,India,0,0,Summer,Rainy,1848.0,1.071,0,None,Electronics,0.6894236149972021
2024-08-30,ITM2491,Headphones,1,48,589,0.0,UK,1,0,Monsoon,Sunny,589.0,1.003,0,None,Electronics,0.21973512404402165
2023-10-17,ITM10109,Jeans,30,135,72,0.0,Japan,0,0,Autumn,Cold,2160.0,1.106,0,None,Clothing,1.743411759958029
2024-01-31,ITM6610,Laptop,1,134,1100,55.0,USA,1,0,Winter,Hot,1045.0,1.15,0,None,Electronics,0.40115163147792704
2024-03-28,ITM1061,Jeans,13,69,113,0.0,Germany,1,0,Spring,Cloudy,1469.0,1.123,0,None,Clothing,1.1856814237862705
2024-09-08,ITM6471,Jeans,8,54,84,0.0,Germany,0,1,Autumn,Cold,672.0,1.2,0,None,Clothing,0.5423947697647201
2023-06-30,ITM4905,Laptop,1,13,1174,0.0,India,0,0,Summer,Sunny,1174.0,1.309,0,None,Electronics,0.4506717850287908
2023-05-26,ITM7531,Headphones,6,99,1398,419.4,Germany,0,0,Summer,Sunny,7968.6,1.129,0,None,Electronics,2.9728035814213767
2023-05-14,ITM1402,T-shirt,26,116,41,0.0,Japan,0,1,Summer,Cold,1066.0,0.949,0,None,Clothing,0.8562248995983935
2024-10-25,ITM1332,Headphones,4,20,727,145.4,Germany,0,0,Autumn,Cloudy,2762.6,1.053,0,None,Electronics,1.0306286140645402
2023-11-12,ITM3084,Soda,34,81,2,0.0,Japan,1,1,Winter,Cold,68.0,1.133,1,Diwali,Beverages,0.4358974358974359
2023-03-01,ITM10557,Shoes,9,131,82,0.0,USA,1,0,Spring,Rainy,738.0,1.129,0,None,Clothing,0.5885167464114832
2022-10-29,ITM1164,Milk,22,96,1,0.0,USA,0,1,Autumn,Sunny,22.0,1.088,0,None,Beverages,0.13580246913580246
2023-11-01,ITM5379,Smartphone,8,46,1055,0.0,Germany,1,0,Winter,Cold,8440.0,1.079,0,None,Electronics,3.3679169992019156
2024-09-05,ITM3715,Juice,45,183,1,0.0,UK,0,0,Autumn,Rainy,45.0,1.396,0,None,Beverages,0.2638522427440633
2022-05-25,ITM9923,Eggs,50,120,14,35.0,Germany,0,0,Summer,Hot,665.0,1.183,0,None,Grocery,1.5665488810365136
2024-06-15,ITM8346,Coffee,105,198,2,0.0,Germany,1,1,Summer,Rainy,210.0,1.178,0,None,Beverages,1.1666666666666667
2024-02-01,ITM6453,Laptop,7,32,912,0.0,India,0,0,Winter,Cold,6384.0,1.362,0,None,Electronics,2.4506717850287907
2024-09-24,ITM8046,Laptop,1,145,1002,0.0,India,0,0,Autumn,Cold,1002.0,1.238,0,None,Electronics,0.38464491362763914
2022-01-10,ITM2334,Smartphone,4,60,410,0.0,Japan,0,0,Winter,Cloudy,1640.0,1.105,0,None,Electronics,0.6544293695131684
2023-12-25,ITM9698,T-shirt,25,170,33,0.0,USA,0,0,Winter,Cloudy,825.0,1.309,1,Christmas,Clothing,0.6626506024096386
2023-04-09,ITM2659,Headphones,4,130,871,348.4,Germany,0,1,Spring,Rainy,3135.6,1.057,0,None,Electronics,1.1697817571348628
2024-02-29,ITM4578,T-shirt,6,41,75,0.0,India,0,0,Winter,Cloudy,450.0,1.345,0,None,Clothing,0.3614457831325301
2023-04-28,ITM1753,Smartphone,2,12,649,0.0,Germany,0,0,Spring,Cloudy,1298.0,1.113,0,None,Electronics,0.5179569034317638
2024-05-17,ITM7584,Laptop,5,63,571,0.0,UK,0,0,Summer,Cloudy,2855.0,1.204,0,None,Electronics,1.0959692898272553
2022-10-10,ITM1706,Eggs,14,132,14,0.0,Germany,0,0,Autumn,Rainy,196.0,1.023,0,None,Grocery,0.4617196702002356
2022-01-21,ITM4014,T-shirt,10,90,88,132.0,Germany,0,0,Winter,Cloudy,748.0,1.412,0,None,Clothing,0.6008032128514056
2024-07-07,ITM9558,Coffee,25,160,4,0.0,India,0,1,Monsoon,Hot,100.0,1.155,0,None,Beverages,0.5555555555555556
2023-10-10,ITM10875,Headphones,4,71,507,0.0,USA,0,0,Autumn,Hot,2028.0,0.892,0,None,Electronics,0.7565752658086178
2024-08-24,ITM10582,Laptop,6,68,362,0.0,Japan,0,1,Monsoon,Sunny,2172.0,1.14,0,None,Electronics,0.8337811900191938
2024-08-05,ITM9928,Headphones,2,41,540,0.0,UK,0,0,Monsoon,Sunny,1080.0,1.359,0,None,Electronics,0.4029099048684947
2022-02-27,ITM10556,Juice,65,201,3,0.0,India,0,1,Winter,Cold,195.0,1.452,0,None,Beverages,1.1433597185576077
2024-04-23,ITM9983,Shoes,15,86,107,0.0,Japan,0,0,Spring,Cold,1605.0,0.93,0,None,Clothing,1.2799043062200957
